fid,adm0_code,adm0_name,last_updat,continent,region,adm|Show
2384,259,United States of America,20060103,Americas,Northern America,
2385,46,Canada,20050415,Americas,Northern America,
2386,186,Norway,20060103,Europe,Northern Europe,
2387,259,United States of America,20060103,Americas,Northern America,
2388,259,United States of America,20060103,Americas,Northern America,
2389,46,Canada,20050415,Americas,Northern America,
2390,46,Canada,20050415,Americas,Northern America,
2391,46,Canada,20050415,Americas,Northern America,
2392,259,United States of America,20060103,Americas,Northern America,
2394,186,Norway,20060103,Europe,Northern Europe,
2395,46,Canada,20050415,Americas,Northern America,
2396,259,United States of America,20060103,Americas,Northern America,
2397,46,Canada,20050415,Americas,Northern America,
2398,46,Canada,20050415,Americas,Northern America,
2399,186,Norway,20060103,Europe,Northern Europe,
2401,259,United States of America,20060103,Americas,Northern America,
2422,259,United States of America,20060103,Americas,Northern America,
2402,186,Norway,20060103,Europe,Northern Europe,
2403,46,Canada,20050415,Americas,Northern America,
2404,259,United States of America,20060103,Americas,Northern America,
2405,46,Canada,20050415,Americas,Northern America,
2406,186,Norway,20060103,Europe,Northern Europe,
2407,46,Canada,20050415,Americas,Northern America,
2408,186,Norway,20060103,Europe,Northern Europe,
2409,46,Canada,20050415,Americas,Northern America,
2410,46,Canada,20050415,Americas,Northern America,
2411,259,United States of America,20060103,Americas,Northern America,
2412,46,Canada,20050415,Americas,Northern America,
2413,46,Canada,20050415,Americas,Northern America,
2414,46,Canada,20050415,Americas,Northern America,
2415,186,Norway,20060103,Europe,Northern Europe,
2416,46,Canada,20050415,Americas,Northern America,
2417,46,Canada,20050415,Americas,Northern America,
2419,84,Finland,20050415,Europe,Northern Europe,
2420,186,Norway,20060103,Europe,Northern Europe,
2421,186,Norway,20060103,Europe,Northern Europe,
2424,186,Norway,20060103,Europe,Northern Europe,
2425,46,Canada,20050415,Americas,Northern America,
2426,259,United States of America,20060103,Americas,Northern America,
2427,46,Canada,20050415,Americas,Northern America,
2428,46,Canada,20050415,Americas,Northern America,
2429,186,Norway,20060103,Europe,Northern Europe,
2431,259,United States of America,20060103,Americas,Northern America,
2432,259,United States of America,20060103,Americas,Northern America,
2433,186,Norway,20060103,Europe,Northern Europe,
2434,259,United States of America,20060103,Americas,Northern America,
2435,259,United States of America,20060103,Americas,Northern America,
2436,186,Norway,20060103,Europe,Northern Europe,
2438,46,Canada,20050415,Americas,Northern America,
2439,186,Norway,20060103,Europe,Northern Europe,
2440,259,United States of America,20060103,Americas,Northern America,
2441,46,Canada,20050415,Americas,Northern America,
2442,186,Norway,20060103,Europe,Northern Europe,
2443,186,Norway,20060103,Europe,Northern Europe,
2444,98,Greenland,20050415,Americas,Northern America,
2445,46,Canada,20050415,Americas,Northern America,
2446,46,Canada,20050415,Americas,Northern America,
2447,186,Norway,20060103,Europe,Northern Europe,
2448,46,Canada,20050415,Americas,Northern America,
2449,46,Canada,20050415,Americas,Northern America,
2450,46,Canada,20050415,Americas,Northern America,
2451,46,Canada,20050415,Americas,Northern America,
2452,46,Canada,20050415,Americas,Northern America,
2453,98,Greenland,20050415,Americas,Northern America,
2454,46,Canada,20050415,Americas,Northern America,
2469,46,Canada,20050415,Americas,Northern America,
2470,98,Greenland,20050415,Americas,Northern America,
2471,46,Canada,20050415,Americas,Northern America,
2561,46,Canada,20050415,Americas,Northern America,
2456,186,Norway,20060103,Europe,Northern Europe,
2457,46,Canada,20050415,Americas,Northern America,
2458,46,Canada,20050415,Americas,Northern America,
2459,46,Canada,20050415,Americas,Northern America,
2461,186,Norway,20060103,Europe,Northern Europe,
2462,46,Canada,20050415,Americas,Northern America,
2464,46,Canada,20050415,Americas,Northern America,
2465,186,Norway,20060103,Europe,Northern Europe,
2466,186,Norway,20060103,Europe,Northern Europe,
2467,46,Canada,20050415,Americas,Northern America,
2747,46,Canada,20050415,Americas,Northern America,
2472,98,Greenland,20050415,Americas,Northern America,
2474,46,Canada,20050415,Americas,Northern America,
2475,186,Norway,20060103,Europe,Northern Europe,
2476,186,Norway,20060103,Europe,Northern Europe,
2477,46,Canada,20050415,Americas,Northern America,
2478,186,Norway,20060103,Europe,Northern Europe,
2480,46,Canada,20050415,Americas,Northern America,
2481,46,Canada,20050415,Americas,Northern America,
2482,46,Canada,20050415,Americas,Northern America,
2483,98,Greenland,20050415,Americas,Northern America,
2484,46,Canada,20050415,Americas,Northern America,
2485,186,Norway,20060103,Europe,Northern Europe,
2486,186,Norway,20060103,Europe,Northern Europe,
2487,46,Canada,20050415,Americas,Northern America,
2488,46,Canada,20050415,Americas,Northern America,
2489,46,Canada,20050415,Americas,Northern America,
2490,259,United States of America,20060103,Americas,Northern America,
2492,186,Norway,20060103,Europe,Northern Europe,
2493,98,Greenland,20050415,Americas,Northern America,
2494,46,Canada,20050415,Americas,Northern America,
2495,186,Norway,20060103,Europe,Northern Europe,
2496,98,Greenland,20050415,Americas,Northern America,
2497,46,Canada,20050415,Americas,Northern America,
2498,46,Canada,20050415,Americas,Northern America,
2499,46,Canada,20050415,Americas,Northern America,
2500,46,Canada,20050415,Americas,Northern America,
2501,46,Canada,20050415,Americas,Northern America,
2502,98,Greenland,20050415,Americas,Northern America,
2503,46,Canada,20050415,Americas,Northern America,
2504,186,Norway,20060103,Europe,Northern Europe,
2505,46,Canada,20050415,Americas,Northern America,
2521,46,Canada,20050415,Americas,Northern America,
2522,46,Canada,20050415,Americas,Northern America,
2523,46,Canada,20050415,Americas,Northern America,
2524,259,United States of America,20060103,Americas,Northern America,
2525,259,United States of America,20060103,Americas,Northern America,
2506,186,Norway,20060103,Europe,Northern Europe,
2507,46,Canada,20050415,Americas,Northern America,
2508,46,Canada,20050415,Americas,Northern America,
2509,46,Canada,20050415,Americas,Northern America,
2510,204,Russian Federation,20050415,Europe,Eastern Europe,
2511,98,Greenland,20050415,Americas,Northern America,
2512,46,Canada,20050415,Americas,Northern America,
2513,46,Canada,20050415,Americas,Northern America,
2514,46,Canada,20050415,Americas,Northern America,
2515,204,Russian Federation,20050415,Europe,Eastern Europe,
2516,46,Canada,20050415,Americas,Northern America,
2517,46,Canada,20050415,Americas,Northern America,
2519,186,Norway,20060103,Europe,Northern Europe,
2520,46,Canada,20050415,Americas,Northern America,
2780,46,Canada,20050415,Americas,Northern America,
2526,186,Norway,20060103,Europe,Northern Europe,
2527,46,Canada,20050415,Americas,Northern America,
2528,204,Russian Federation,20050415,Europe,Eastern Europe,
2529,204,Russian Federation,20050415,Europe,Eastern Europe,
2530,259,United States of America,20060103,Americas,Northern America,
2531,46,Canada,20050415,Americas,Northern America,
2532,186,Norway,20060103,Europe,Northern Europe,
2533,46,Canada,20050415,Americas,Northern America,
2534,46,Canada,20050415,Americas,Northern America,
2535,46,Canada,20050415,Americas,Northern America,
2536,46,Canada,20050415,Americas,Northern America,
2537,259,United States of America,20060103,Americas,Northern America,
2538,46,Canada,20050415,Americas,Northern America,
2539,46,Canada,20050415,Americas,Northern America,
2540,46,Canada,20050415,Americas,Northern America,
2541,46,Canada,20050415,Americas,Northern America,
2542,204,Russian Federation,20050415,Europe,Eastern Europe,
2543,46,Canada,20050415,Americas,Northern America,
2544,46,Canada,20050415,Americas,Northern America,
2545,46,Canada,20050415,Americas,Northern America,
2546,46,Canada,20050415,Americas,Northern America,
2558,186,Norway,20060103,Europe,Northern Europe,
2547,46,Canada,20050415,Americas,Northern America,
2549,46,Canada,20050415,Americas,Northern America,
2550,259,United States of America,20060103,Americas,Northern America,
2551,46,Canada,20050415,Americas,Northern America,
2552,46,Canada,20050415,Americas,Northern America,
2553,259,United States of America,20060103,Americas,Northern America,
2554,98,Greenland,20050415,Americas,Northern America,
2555,46,Canada,20050415,Americas,Northern America,
2556,186,Norway,20060103,Europe,Northern Europe,
2557,46,Canada,20050415,Americas,Northern America,
2559,46,Canada,20050415,Americas,Northern America,
2562,46,Canada,20050415,Americas,Northern America,
2563,46,Canada,20050415,Americas,Northern America,
2564,46,Canada,20050415,Americas,Northern America,
2565,46,Canada,20050415,Americas,Northern America,
2566,46,Canada,20050415,Americas,Northern America,
2567,46,Canada,20050415,Americas,Northern America,
2568,98,Greenland,20050415,Americas,Northern America,
2569,46,Canada,20050415,Americas,Northern America,
2570,186,Norway,20060103,Europe,Northern Europe,
2571,46,Canada,20050415,Americas,Northern America,
2573,46,Canada,20050415,Americas,Northern America,
2574,46,Canada,20050415,Americas,Northern America,
2575,46,Canada,20050415,Americas,Northern America,
2576,186,Norway,20060103,Europe,Northern Europe,
2577,46,Canada,20050415,Americas,Northern America,
2578,46,Canada,20050415,Americas,Northern America,
2579,46,Canada,20050415,Americas,Northern America,
2580,46,Canada,20050415,Americas,Northern America,
2581,46,Canada,20050415,Americas,Northern America,
2600,46,Canada,20050415,Americas,Northern America,
2601,46,Canada,20050415,Americas,Northern America,
2602,186,Norway,20060103,Europe,Northern Europe,
2603,46,Canada,20050415,Americas,Northern America,
2582,46,Canada,20050415,Americas,Northern America,
2583,46,Canada,20050415,Americas,Northern America,
2584,46,Canada,20050415,Americas,Northern America,
2585,46,Canada,20050415,Americas,Northern America,
2587,46,Canada,20050415,Americas,Northern America,
2588,46,Canada,20050415,Americas,Northern America,
2589,46,Canada,20050415,Americas,Northern America,
2590,186,Norway,20060103,Europe,Northern Europe,
2592,46,Canada,20050415,Americas,Northern America,
2593,46,Canada,20050415,Americas,Northern America,
2594,46,Canada,20050415,Americas,Northern America,
2596,46,Canada,20050415,Americas,Northern America,
2597,46,Canada,20050415,Americas,Northern America,
2598,46,Canada,20050415,Americas,Northern America,
2599,46,Canada,20050415,Americas,Northern America,
2604,46,Canada,20050415,Americas,Northern America,
2605,46,Canada,20050415,Americas,Northern America,
2606,46,Canada,20050415,Americas,Northern America,
2607,46,Canada,20050415,Americas,Northern America,
2608,46,Canada,20050415,Americas,Northern America,
2609,46,Canada,20050415,Americas,Northern America,
2610,186,Norway,20060103,Europe,Northern Europe,
2611,46,Canada,20050415,Americas,Northern America,
2612,46,Canada,20050415,Americas,Northern America,
2613,204,Russian Federation,20050415,Europe,Eastern Europe,
2615,46,Canada,20050415,Americas,Northern America,
2616,46,Canada,20050415,Americas,Northern America,
2617,46,Canada,20050415,Americas,Northern America,
2618,46,Canada,20050415,Americas,Northern America,
2619,46,Canada,20050415,Americas,Northern America,
2620,46,Canada,20050415,Americas,Northern America,
2621,46,Canada,20050415,Americas,Northern America,
2622,46,Canada,20050415,Americas,Northern America,
2623,46,Canada,20050415,Americas,Northern America,
2624,186,Norway,20060103,Europe,Northern Europe,
2625,46,Canada,20050415,Americas,Northern America,
2627,186,Norway,20060103,Europe,Northern Europe,
2629,46,Canada,20050415,Americas,Northern America,
2630,186,Norway,20060103,Europe,Northern Europe,
2632,46,Canada,20050415,Americas,Northern America,
2633,46,Canada,20050415,Americas,Northern America,
2635,46,Canada,20050415,Americas,Northern America,
2636,46,Canada,20050415,Americas,Northern America,
2638,204,Russian Federation,20050415,Europe,Eastern Europe,
2639,46,Canada,20050415,Americas,Northern America,
2640,46,Canada,20050415,Americas,Northern America,
2641,46,Canada,20050415,Americas,Northern America,
2642,46,Canada,20050415,Americas,Northern America,
2643,46,Canada,20050415,Americas,Northern America,
2644,46,Canada,20050415,Americas,Northern America,
2646,186,Norway,20060103,Europe,Northern Europe,
2647,98,Greenland,20050415,Americas,Northern America,
2648,46,Canada,20050415,Americas,Northern America,
2649,46,Canada,20050415,Americas,Northern America,
2650,46,Canada,20050415,Americas,Northern America,
2651,186,Norway,20060103,Europe,Northern Europe,
2652,204,Russian Federation,20050415,Europe,Eastern Europe,
2654,46,Canada,20050415,Americas,Northern America,
2655,46,Canada,20050415,Americas,Northern America,
2656,46,Canada,20050415,Americas,Northern America,
2657,186,Norway,20060103,Europe,Northern Europe,
2659,46,Canada,20050415,Americas,Northern America,
2660,46,Canada,20050415,Americas,Northern America,
2665,46,Canada,20050415,Americas,Northern America,
2666,46,Canada,20050415,Americas,Northern America,
2667,46,Canada,20050415,Americas,Northern America,
2668,186,Norway,20060103,Europe,Northern Europe,
2669,46,Canada,20050415,Americas,Northern America,
2670,46,Canada,20050415,Americas,Northern America,
2671,46,Canada,20050415,Americas,Northern America,
2672,46,Canada,20050415,Americas,Northern America,
2673,46,Canada,20050415,Americas,Northern America,
